                2306 0x800039c8 M (0x0000873e) c.mv    a4, a5
                2309 0x800039ca M (0xecc42783) lw      a5, -308(s0)
                2310 0x800039ce M (0xec842583) lw      a1, -312(s0)
                2310 0x800039d2 M (0x0000853a) c.mv    a0, a4
                2311 0x800039d4 M (0x00009782) c.jalr  a5
                2320 0x80003794 M (0x00001101) c.addi  sp, -32
                2322 0x80003796 M (0x0000ce06) c.swsp  ra, 28(sp)
                2323 0x80003798 M (0x0000cc22) c.swsp  s0, 24(sp)
                2323 0x8000379a M (0x00001000) c.addi4spn s0, sp, 32
                2325 0x8000379c M (0xfea42623) sw      a0, -20(s0)
                2340 0x800037a0 M (0x08022783) lw      a5, 128(tp)
                2341 0x800037a4 M (0x00178693) addi    a3, a5, 1
                2343 0x800037a8 M (0x08d22023) sw      a3, 128(tp)
                2359 0x800037ac M (0xfec42703) lw      a4, -20(s0)
                2360 0x800037b0 M (0x0ff77713) andi    a4, a4, 255
                2361 0x800037b4 M (0x04020693) addi    a3, tp, 64
                2362 0x800037b8 M (0x000097b6) c.add   a5, a3
                2364 0x800037ba M (0x00e78023) sb      a4, 0(a5)
                2366 0x800037be M (0xfec42703) lw      a4, -20(s0)
                2366 0x800037c2 M (0x000047a9) c.li    a5, 10
                2367 0x800037c4 M (0x00f70863) beq     a4, a5, pc + 16
                2370 0x800037c8 M (0x08022703) lw      a4, 128(tp)
                2370 0x800037cc M (0x04000793) li      a5, 64
                2371 0x800037d0 M (0x00f71e63) bne     a4, a5, pc + 28
                2377 0x800037ec M (0x00004781) c.li    a5, 0
                2378 0x800037ee M (0x0000853e) c.mv    a0, a5
                2391 0x800037f0 M (0x000040f2) c.lwsp  ra, 28(sp)
                2393 0x800037f2 M (0x00004462) c.lwsp  s0, 24(sp)
                2393 0x800037f4 M (0x00006105) c.addi16sp sp, 32
                2394 0x800037f6 M (0x00008082) ret
                2396 0x800039d6 M (0xfdc42783) lw      a5, -36(s0)
                2397 0x800039da M (0xfff78713) addi    a4, a5, -1
                2399 0x800039de M (0xfce42e23) sw      a4, -36(s0)
                2399 0x800039e2 M (0xfaf04ce3) blt     zero, a5, pc - 72
                2400 0x800039e6 M (0x00000001) c.nop
                2401 0x800039e8 M (0x00000001) c.nop
                2405 0x800039ea M (0x14c12083) lw      ra, 332(sp)
                2406 0x800039ee M (0x14812403) lw      s0, 328(sp)
                2408 0x800039f2 M (0x14412903) lw      s2, 324(sp)
                2409 0x800039f6 M (0x14012983) lw      s3, 320(sp)
                2410 0x800039fa M (0x13c12a03) lw      s4, 316(sp)
                2411 0x800039fe M (0x13812a83) lw      s5, 312(sp)
                2412 0x80003a02 M (0x13412b03) lw      s6, 308(sp)
                2413 0x80003a06 M (0x13012b83) lw      s7, 304(sp)
                2413 0x80003a0a M (0x00006171) c.addi16sp sp, 336
                2414 0x80003a0c M (0x00008082) ret
                2419 0x80003e02 M (0x0000a025) c.j     pc + 40
                2425 0x80003e2a M (0x0000b301) c.j     pc - 768
                2430 0x80003b2a M (0xfb442783) lw      a5, -76(s0)
                2433 0x80003b2e M (0x0007c783) lbu     a5, 0(a5)
                2434 0x80003b32 M (0x000084be) c.mv    s1, a5
                2435 0x80003b34 M (0x02500793) li      a5, 37
                2436 0x80003b38 M (0xfcf49ce3) bne     s1, a5, pc - 40
                2442 0x80003b10 M (0x30048e63) beq     s1, zero, pc + 796
                2445 0x80003b14 M (0xfb442783) lw      a5, -76(s0)
                2446 0x80003b18 M (0x00000785) c.addi  a5, 1
                2448 0x80003b1a M (0xfaf42a23) sw      a5, -76(s0)
                2450 0x80003b1e M (0xfbc42783) lw      a5, -68(s0)
                2451 0x80003b22 M (0xfb842583) lw      a1, -72(s0)
                2451 0x80003b26 M (0x00008526) c.mv    a0, s1
                2452 0x80003b28 M (0x00009782) c.jalr  a5
                2457 0x80003794 M (0x00001101) c.addi  sp, -32
                2459 0x80003796 M (0x0000ce06) c.swsp  ra, 28(sp)
                2460 0x80003798 M (0x0000cc22) c.swsp  s0, 24(sp)
                2460 0x8000379a M (0x00001000) c.addi4spn s0, sp, 32
                2462 0x8000379c M (0xfea42623) sw      a0, -20(s0)
                2465 0x800037a0 M (0x08022783) lw      a5, 128(tp)
                2466 0x800037a4 M (0x00178693) addi    a3, a5, 1
                2468 0x800037a8 M (0x08d22023) sw      a3, 128(tp)
                2470 0x800037ac M (0xfec42703) lw      a4, -20(s0)
                2471 0x800037b0 M (0x0ff77713) andi    a4, a4, 255
                2472 0x800037b4 M (0x04020693) addi    a3, tp, 64
                2473 0x800037b8 M (0x000097b6) c.add   a5, a3
                2475 0x800037ba M (0x00e78023) sb      a4, 0(a5)
                2477 0x800037be M (0xfec42703) lw      a4, -20(s0)
                2477 0x800037c2 M (0x000047a9) c.li    a5, 10
                2478 0x800037c4 M (0x00f70863) beq     a4, a5, pc + 16
                2481 0x800037c8 M (0x08022703) lw      a4, 128(tp)
                2481 0x800037cc M (0x04000793) li      a5, 64
                2482 0x800037d0 M (0x00f71e63) bne     a4, a5, pc + 28
                2490 0x800037ec M (0x00004781) c.li    a5, 0
                2491 0x800037ee M (0x0000853e) c.mv    a0, a5
                2494 0x800037f0 M (0x000040f2) c.lwsp  ra, 28(sp)
                2495 0x800037f2 M (0x00004462) c.lwsp  s0, 24(sp)
                2495 0x800037f4 M (0x00006105) c.addi16sp sp, 32
                2496 0x800037f6 M (0x00008082) ret
                2504 0x80003b2a M (0xfb442783) lw      a5, -76(s0)
                2507 0x80003b2e M (0x0007c783) lbu     a5, 0(a5)
                2508 0x80003b32 M (0x000084be) c.mv    s1, a5
                2509 0x80003b34 M (0x02500793) li      a5, 37
                2510 0x80003b38 M (0xfcf49ce3) bne     s1, a5, pc - 40
                2516 0x80003b10 M (0x30048e63) beq     s1, zero, pc + 796
                2519 0x80003b14 M (0xfb442783) lw      a5, -76(s0)
                2520 0x80003b18 M (0x00000785) c.addi  a5, 1
                2522 0x80003b1a M (0xfaf42a23) sw      a5, -76(s0)
                2524 0x80003b1e M (0xfbc42783) lw      a5, -68(s0)
                2525 0x80003b22 M (0xfb842583) lw      a1, -72(s0)
                2525 0x80003b26 M (0x00008526) c.mv    a0, s1
                2526 0x80003b28 M (0x00009782) c.jalr  a5
                2526 0x80003794 M (0x00001101) c.addi  sp, -32
                2528 0x80003796 M (0x0000ce06) c.swsp  ra, 28(sp)
                2529 0x80003798 M (0x0000cc22) c.swsp  s0, 24(sp)
                2529 0x8000379a M (0x00001000) c.addi4spn s0, sp, 32
                2531 0x8000379c M (0xfea42623) sw      a0, -20(s0)
                2534 0x800037a0 M (0x08022783) lw      a5, 128(tp)
                2535 0x800037a4 M (0x00178693) addi    a3, a5, 1
                2537 0x800037a8 M (0x08d22023) sw      a3, 128(tp)
                2539 0x800037ac M (0xfec42703) lw      a4, -20(s0)
                2540 0x800037b0 M (0x0ff77713) andi    a4, a4, 255
                2541 0x800037b4 M (0x04020693) addi    a3, tp, 64
                2542 0x800037b8 M (0x000097b6) c.add   a5, a3
                2544 0x800037ba M (0x00e78023) sb      a4, 0(a5)
                2546 0x800037be M (0xfec42703) lw      a4, -20(s0)
                2546 0x800037c2 M (0x000047a9) c.li    a5, 10
                2547 0x800037c4 M (0x00f70863) beq     a4, a5, pc + 16
                2550 0x800037c8 M (0x08022703) lw      a4, 128(tp)
                2550 0x800037cc M (0x04000793) li      a5, 64
                2551 0x800037d0 M (0x00f71e63) bne     a4, a5, pc + 28
                2552 0x800037ec M (0x00004781) c.li    a5, 0
                2553 0x800037ee M (0x0000853e) c.mv    a0, a5
                2556 0x800037f0 M (0x000040f2) c.lwsp  ra, 28(sp)
                2557 0x800037f2 M (0x00004462) c.lwsp  s0, 24(sp)
                2557 0x800037f4 M (0x00006105) c.addi16sp sp, 32
                2558 0x800037f6 M (0x00008082) ret
                2560 0x80003b2a M (0xfb442783) lw      a5, -76(s0)
                2563 0x80003b2e M (0x0007c783) lbu     a5, 0(a5)
                2564 0x80003b32 M (0x000084be) c.mv    s1, a5
                2565 0x80003b34 M (0x02500793) li      a5, 37
                2566 0x80003b38 M (0xfcf49ce3) bne     s1, a5, pc - 40
                2567 0x80003b10 M (0x30048e63) beq     s1, zero, pc + 796
                2570 0x80003b14 M (0xfb442783) lw      a5, -76(s0)
                2571 0x80003b18 M (0x00000785) c.addi  a5, 1
                2573 0x80003b1a M (0xfaf42a23) sw      a5, -76(s0)
                2575 0x80003b1e M (0xfbc42783) lw      a5, -68(s0)
                2576 0x80003b22 M (0xfb842583) lw      a1, -72(s0)
                2576 0x80003b26 M (0x00008526) c.mv    a0, s1
                2577 0x80003b28 M (0x00009782) c.jalr  a5
                2577 0x80003794 M (0x00001101) c.addi  sp, -32
                2579 0x80003796 M (0x0000ce06) c.swsp  ra, 28(sp)
                2580 0x80003798 M (0x0000cc22) c.swsp  s0, 24(sp)
                2580 0x8000379a M (0x00001000) c.addi4spn s0, sp, 32
                2582 0x8000379c M (0xfea42623) sw      a0, -20(s0)
                2585 0x800037a0 M (0x08022783) lw      a5, 128(tp)
                2586 0x800037a4 M (0x00178693) addi    a3, a5, 1
                2588 0x800037a8 M (0x08d22023) sw      a3, 128(tp)
                2590 0x800037ac M (0xfec42703) lw      a4, -20(s0)
                2591 0x800037b0 M (0x0ff77713) andi    a4, a4, 255
                2592 0x800037b4 M (0x04020693) addi    a3, tp, 64
                2593 0x800037b8 M (0x000097b6) c.add   a5, a3
                2595 0x800037ba M (0x00e78023) sb      a4, 0(a5)
                2597 0x800037be M (0xfec42703) lw      a4, -20(s0)
                2597 0x800037c2 M (0x000047a9) c.li    a5, 10
                2598 0x800037c4 M (0x00f70863) beq     a4, a5, pc + 16
                2601 0x800037c8 M (0x08022703) lw      a4, 128(tp)
                2601 0x800037cc M (0x04000793) li      a5, 64
                2602 0x800037d0 M (0x00f71e63) bne     a4, a5, pc + 28
                2603 0x800037ec M (0x00004781) c.li    a5, 0
                2604 0x800037ee M (0x0000853e) c.mv    a0, a5
                2607 0x800037f0 M (0x000040f2) c.lwsp  ra, 28(sp)
                2608 0x800037f2 M (0x00004462) c.lwsp  s0, 24(sp)
                2608 0x800037f4 M (0x00006105) c.addi16sp sp, 32
                2609 0x800037f6 M (0x00008082) ret
                2611 0x80003b2a M (0xfb442783) lw      a5, -76(s0)
                2614 0x80003b2e M (0x0007c783) lbu     a5, 0(a5)
                2615 0x80003b32 M (0x000084be) c.mv    s1, a5
                2616 0x80003b34 M (0x02500793) li      a5, 37
                2617 0x80003b38 M (0xfcf49ce3) bne     s1, a5, pc - 40
                2618 0x80003b10 M (0x30048e63) beq     s1, zero, pc + 796
                2621 0x80003b14 M (0xfb442783) lw      a5, -76(s0)
                2622 0x80003b18 M (0x00000785) c.addi  a5, 1
                2624 0x80003b1a M (0xfaf42a23) sw      a5, -76(s0)
                2626 0x80003b1e M (0xfbc42783) lw      a5, -68(s0)
                2627 0x80003b22 M (0xfb842583) lw      a1, -72(s0)
                2627 0x80003b26 M (0x00008526) c.mv    a0, s1
                2628 0x80003b28 M (0x00009782) c.jalr  a5
                2628 0x80003794 M (0x00001101) c.addi  sp, -32
                2630 0x80003796 M (0x0000ce06) c.swsp  ra, 28(sp)
                2631 0x80003798 M (0x0000cc22) c.swsp  s0, 24(sp)
                2631 0x8000379a M (0x00001000) c.addi4spn s0, sp, 32
                2633 0x8000379c M (0xfea42623) sw      a0, -20(s0)
                2636 0x800037a0 M (0x08022783) lw      a5, 128(tp)
                2637 0x800037a4 M (0x00178693) addi    a3, a5, 1
                2639 0x800037a8 M (0x08d22023) sw      a3, 128(tp)
                2641 0x800037ac M (0xfec42703) lw      a4, -20(s0)
                2642 0x800037b0 M (0x0ff77713) andi    a4, a4, 255
                2643 0x800037b4 M (0x04020693) addi    a3, tp, 64
                2644 0x800037b8 M (0x000097b6) c.add   a5, a3
                2646 0x800037ba M (0x00e78023) sb      a4, 0(a5)
                2648 0x800037be M (0xfec42703) lw      a4, -20(s0)
                2648 0x800037c2 M (0x000047a9) c.li    a5, 10
                2649 0x800037c4 M (0x00f70863) beq     a4, a5, pc + 16
                2652 0x800037c8 M (0x08022703) lw      a4, 128(tp)
                2652 0x800037cc M (0x04000793) li      a5, 64
                2653 0x800037d0 M (0x00f71e63) bne     a4, a5, pc + 28
                2654 0x800037ec M (0x00004781) c.li    a5, 0
                2655 0x800037ee M (0x0000853e) c.mv    a0, a5
                2658 0x800037f0 M (0x000040f2) c.lwsp  ra, 28(sp)
                2659 0x800037f2 M (0x00004462) c.lwsp  s0, 24(sp)
                2659 0x800037f4 M (0x00006105) c.addi16sp sp, 32
                2660 0x800037f6 M (0x00008082) ret
                2662 0x80003b2a M (0xfb442783) lw      a5, -76(s0)
                2665 0x80003b2e M (0x0007c783) lbu     a5, 0(a5)
                2666 0x80003b32 M (0x000084be) c.mv    s1, a5
                2667 0x80003b34 M (0x02500793) li      a5, 37
                2668 0x80003b38 M (0xfcf49ce3) bne     s1, a5, pc - 40
                2669 0x80003b10 M (0x30048e63) beq     s1, zero, pc + 796
                2672 0x80003b14 M (0xfb442783) lw      a5, -76(s0)
                2673 0x80003b18 M (0x00000785) c.addi  a5, 1
                2675 0x80003b1a M (0xfaf42a23) sw      a5, -76(s0)
                2677 0x80003b1e M (0xfbc42783) lw      a5, -68(s0)
                2678 0x80003b22 M (0xfb842583) lw      a1, -72(s0)
                2678 0x80003b26 M (0x00008526) c.mv    a0, s1
                2679 0x80003b28 M (0x00009782) c.jalr  a5
                2679 0x80003794 M (0x00001101) c.addi  sp, -32
                2681 0x80003796 M (0x0000ce06) c.swsp  ra, 28(sp)
                2682 0x80003798 M (0x0000cc22) c.swsp  s0, 24(sp)
                2682 0x8000379a M (0x00001000) c.addi4spn s0, sp, 32
                2684 0x8000379c M (0xfea42623) sw      a0, -20(s0)
                2687 0x800037a0 M (0x08022783) lw      a5, 128(tp)
                2688 0x800037a4 M (0x00178693) addi    a3, a5, 1
                2690 0x800037a8 M (0x08d22023) sw      a3, 128(tp)
                2692 0x800037ac M (0xfec42703) lw      a4, -20(s0)
                2693 0x800037b0 M (0x0ff77713) andi    a4, a4, 255
                2694 0x800037b4 M (0x04020693) addi    a3, tp, 64
                2695 0x800037b8 M (0x000097b6) c.add   a5, a3
                2697 0x800037ba M (0x00e78023) sb      a4, 0(a5)
                2699 0x800037be M (0xfec42703) lw      a4, -20(s0)
                2699 0x800037c2 M (0x000047a9) c.li    a5, 10
                2700 0x800037c4 M (0x00f70863) beq     a4, a5, pc + 16
                2703 0x800037c8 M (0x08022703) lw      a4, 128(tp)
                2703 0x800037cc M (0x04000793) li      a5, 64
                2704 0x800037d0 M (0x00f71e63) bne     a4, a5, pc + 28
                2705 0x800037ec M (0x00004781) c.li    a5, 0
                2706 0x800037ee M (0x0000853e) c.mv    a0, a5
                2709 0x800037f0 M (0x000040f2) c.lwsp  ra, 28(sp)
                2710 0x800037f2 M (0x00004462) c.lwsp  s0, 24(sp)
                2710 0x800037f4 M (0x00006105) c.addi16sp sp, 32
                2711 0x800037f6 M (0x00008082) ret
                2713 0x80003b2a M (0xfb442783) lw      a5, -76(s0)
                2716 0x80003b2e M (0x0007c783) lbu     a5, 0(a5)
                2717 0x80003b32 M (0x000084be) c.mv    s1, a5
                2718 0x80003b34 M (0x02500793) li      a5, 37
                2719 0x80003b38 M (0xfcf49ce3) bne     s1, a5, pc - 40
                2720 0x80003b10 M (0x30048e63) beq     s1, zero, pc + 796
                2723 0x80003b14 M (0xfb442783) lw      a5, -76(s0)
                2724 0x80003b18 M (0x00000785) c.addi  a5, 1
                2726 0x80003b1a M (0xfaf42a23) sw      a5, -76(s0)
                2728 0x80003b1e M (0xfbc42783) lw      a5, -68(s0)
                2729 0x80003b22 M (0xfb842583) lw      a1, -72(s0)
                2729 0x80003b26 M (0x00008526) c.mv    a0, s1
                2730 0x80003b28 M (0x00009782) c.jalr  a5
                2730 0x80003794 M (0x00001101) c.addi  sp, -32
                2732 0x80003796 M (0x0000ce06) c.swsp  ra, 28(sp)
                2733 0x80003798 M (0x0000cc22) c.swsp  s0, 24(sp)
                2733 0x8000379a M (0x00001000) c.addi4spn s0, sp, 32
                2735 0x8000379c M (0xfea42623) sw      a0, -20(s0)
                2738 0x800037a0 M (0x08022783) lw      a5, 128(tp)
                2739 0x800037a4 M (0x00178693) addi    a3, a5, 1
                2741 0x800037a8 M (0x08d22023) sw      a3, 128(tp)
                2743 0x800037ac M (0xfec42703) lw      a4, -20(s0)
                2744 0x800037b0 M (0x0ff77713) andi    a4, a4, 255
                2745 0x800037b4 M (0x04020693) addi    a3, tp, 64
                2746 0x800037b8 M (0x000097b6) c.add   a5, a3
                2748 0x800037ba M (0x00e78023) sb      a4, 0(a5)
                2750 0x800037be M (0xfec42703) lw      a4, -20(s0)
                2750 0x800037c2 M (0x000047a9) c.li    a5, 10
                2751 0x800037c4 M (0x00f70863) beq     a4, a5, pc + 16
                2754 0x800037c8 M (0x08022703) lw      a4, 128(tp)
                2754 0x800037cc M (0x04000793) li      a5, 64
                2755 0x800037d0 M (0x00f71e63) bne     a4, a5, pc + 28
                2756 0x800037ec M (0x00004781) c.li    a5, 0
                2757 0x800037ee M (0x0000853e) c.mv    a0, a5
                2760 0x800037f0 M (0x000040f2) c.lwsp  ra, 28(sp)
                2761 0x800037f2 M (0x00004462) c.lwsp  s0, 24(sp)
                2761 0x800037f4 M (0x00006105) c.addi16sp sp, 32
                2762 0x800037f6 M (0x00008082) ret
                2764 0x80003b2a M (0xfb442783) lw      a5, -76(s0)
                2773 0x80003b2e M (0x0007c783) lbu     a5, 0(a5)
                2774 0x80003b32 M (0x000084be) c.mv    s1, a5
                2775 0x80003b34 M (0x02500793) li      a5, 37
                2776 0x80003b38 M (0xfcf49ce3) bne     s1, a5, pc - 40
                2777 0x80003b10 M (0x30048e63) beq     s1, zero, pc + 796
                2780 0x80003b14 M (0xfb442783) lw      a5, -76(s0)
                2781 0x80003b18 M (0x00000785) c.addi  a5, 1
                2783 0x80003b1a M (0xfaf42a23) sw      a5, -76(s0)
                2785 0x80003b1e M (0xfbc42783) lw      a5, -68(s0)
                2786 0x80003b22 M (0xfb842583) lw      a1, -72(s0)
                2786 0x80003b26 M (0x00008526) c.mv    a0, s1
                2787 0x80003b28 M (0x00009782) c.jalr  a5
                2787 0x80003794 M (0x00001101) c.addi  sp, -32
                2789 0x80003796 M (0x0000ce06) c.swsp  ra, 28(sp)
                2790 0x80003798 M (0x0000cc22) c.swsp  s0, 24(sp)
                2790 0x8000379a M (0x00001000) c.addi4spn s0, sp, 32
                2792 0x8000379c M (0xfea42623) sw      a0, -20(s0)
                2795 0x800037a0 M (0x08022783) lw      a5, 128(tp)
                2796 0x800037a4 M (0x00178693) addi    a3, a5, 1
                2798 0x800037a8 M (0x08d22023) sw      a3, 128(tp)
                2800 0x800037ac M (0xfec42703) lw      a4, -20(s0)
                2801 0x800037b0 M (0x0ff77713) andi    a4, a4, 255
                2802 0x800037b4 M (0x04020693) addi    a3, tp, 64
                2803 0x800037b8 M (0x000097b6) c.add   a5, a3
                2805 0x800037ba M (0x00e78023) sb      a4, 0(a5)
                2807 0x800037be M (0xfec42703) lw      a4, -20(s0)
                2807 0x800037c2 M (0x000047a9) c.li    a5, 10
                2808 0x800037c4 M (0x00f70863) beq     a4, a5, pc + 16
                2811 0x800037c8 M (0x08022703) lw      a4, 128(tp)
                2811 0x800037cc M (0x04000793) li      a5, 64
                2812 0x800037d0 M (0x00f71e63) bne     a4, a5, pc + 28
                2813 0x800037ec M (0x00004781) c.li    a5, 0
                2814 0x800037ee M (0x0000853e) c.mv    a0, a5
                2817 0x800037f0 M (0x000040f2) c.lwsp  ra, 28(sp)
                2818 0x800037f2 M (0x00004462) c.lwsp  s0, 24(sp)
                2818 0x800037f4 M (0x00006105) c.addi16sp sp, 32
                2819 0x800037f6 M (0x00008082) ret
                2821 0x80003b2a M (0xfb442783) lw      a5, -76(s0)
                2824 0x80003b2e M (0x0007c783) lbu     a5, 0(a5)
                2825 0x80003b32 M (0x000084be) c.mv    s1, a5
                2826 0x80003b34 M (0x02500793) li      a5, 37
                2827 0x80003b38 M (0xfcf49ce3) bne     s1, a5, pc - 40
                2828 0x80003b10 M (0x30048e63) beq     s1, zero, pc + 796
                2831 0x80003b14 M (0xfb442783) lw      a5, -76(s0)
                2832 0x80003b18 M (0x00000785) c.addi  a5, 1
                2834 0x80003b1a M (0xfaf42a23) sw      a5, -76(s0)
                2836 0x80003b1e M (0xfbc42783) lw      a5, -68(s0)
                2837 0x80003b22 M (0xfb842583) lw      a1, -72(s0)
                2837 0x80003b26 M (0x00008526) c.mv    a0, s1
                2838 0x80003b28 M (0x00009782) c.jalr  a5
                2838 0x80003794 M (0x00001101) c.addi  sp, -32
                2840 0x80003796 M (0x0000ce06) c.swsp  ra, 28(sp)
                2841 0x80003798 M (0x0000cc22) c.swsp  s0, 24(sp)
                2841 0x8000379a M (0x00001000) c.addi4spn s0, sp, 32
                2843 0x8000379c M (0xfea42623) sw      a0, -20(s0)
                2846 0x800037a0 M (0x08022783) lw      a5, 128(tp)
                2847 0x800037a4 M (0x00178693) addi    a3, a5, 1
                2849 0x800037a8 M (0x08d22023) sw      a3, 128(tp)
                2851 0x800037ac M (0xfec42703) lw      a4, -20(s0)
                2852 0x800037b0 M (0x0ff77713) andi    a4, a4, 255
                2853 0x800037b4 M (0x04020693) addi    a3, tp, 64
                2854 0x800037b8 M (0x000097b6) c.add   a5, a3
                2856 0x800037ba M (0x00e78023) sb      a4, 0(a5)
                2858 0x800037be M (0xfec42703) lw      a4, -20(s0)
                2858 0x800037c2 M (0x000047a9) c.li    a5, 10
                2859 0x800037c4 M (0x00f70863) beq     a4, a5, pc + 16
                2862 0x800037c8 M (0x08022703) lw      a4, 128(tp)
                2862 0x800037cc M (0x04000793) li      a5, 64
                2863 0x800037d0 M (0x00f71e63) bne     a4, a5, pc + 28
                2864 0x800037ec M (0x00004781) c.li    a5, 0
                2865 0x800037ee M (0x0000853e) c.mv    a0, a5
                2868 0x800037f0 M (0x000040f2) c.lwsp  ra, 28(sp)
                2869 0x800037f2 M (0x00004462) c.lwsp  s0, 24(sp)
                2869 0x800037f4 M (0x00006105) c.addi16sp sp, 32
                2870 0x800037f6 M (0x00008082) ret
                2872 0x80003b2a M (0xfb442783) lw      a5, -76(s0)
                2875 0x80003b2e M (0x0007c783) lbu     a5, 0(a5)
                2876 0x80003b32 M (0x000084be) c.mv    s1, a5
                2877 0x80003b34 M (0x02500793) li      a5, 37
                2878 0x80003b38 M (0xfcf49ce3) bne     s1, a5, pc - 40
                2879 0x80003b10 M (0x30048e63) beq     s1, zero, pc + 796
                2882 0x80003b14 M (0xfb442783) lw      a5, -76(s0)
                2883 0x80003b18 M (0x00000785) c.addi  a5, 1
                2885 0x80003b1a M (0xfaf42a23) sw      a5, -76(s0)
                2887 0x80003b1e M (0xfbc42783) lw      a5, -68(s0)
                2888 0x80003b22 M (0xfb842583) lw      a1, -72(s0)
                2888 0x80003b26 M (0x00008526) c.mv    a0, s1
                2889 0x80003b28 M (0x00009782) c.jalr  a5
                2889 0x80003794 M (0x00001101) c.addi  sp, -32
                2891 0x80003796 M (0x0000ce06) c.swsp  ra, 28(sp)
                2892 0x80003798 M (0x0000cc22) c.swsp  s0, 24(sp)
                2892 0x8000379a M (0x00001000) c.addi4spn s0, sp, 32
                2894 0x8000379c M (0xfea42623) sw      a0, -20(s0)
                2897 0x800037a0 M (0x08022783) lw      a5, 128(tp)
                2898 0x800037a4 M (0x00178693) addi    a3, a5, 1
                2900 0x800037a8 M (0x08d22023) sw      a3, 128(tp)
                2902 0x800037ac M (0xfec42703) lw      a4, -20(s0)
                2903 0x800037b0 M (0x0ff77713) andi    a4, a4, 255
                2904 0x800037b4 M (0x04020693) addi    a3, tp, 64
                2905 0x800037b8 M (0x000097b6) c.add   a5, a3
                2907 0x800037ba M (0x00e78023) sb      a4, 0(a5)
                2909 0x800037be M (0xfec42703) lw      a4, -20(s0)
                2909 0x800037c2 M (0x000047a9) c.li    a5, 10
                2910 0x800037c4 M (0x00f70863) beq     a4, a5, pc + 16
                2913 0x800037c8 M (0x08022703) lw      a4, 128(tp)
                2913 0x800037cc M (0x04000793) li      a5, 64
                2914 0x800037d0 M (0x00f71e63) bne     a4, a5, pc + 28
                2915 0x800037ec M (0x00004781) c.li    a5, 0
                2916 0x800037ee M (0x0000853e) c.mv    a0, a5
                2919 0x800037f0 M (0x000040f2) c.lwsp  ra, 28(sp)
                2920 0x800037f2 M (0x00004462) c.lwsp  s0, 24(sp)
                2920 0x800037f4 M (0x00006105) c.addi16sp sp, 32
                2921 0x800037f6 M (0x00008082) ret
                2923 0x80003b2a M (0xfb442783) lw      a5, -76(s0)
                2926 0x80003b2e M (0x0007c783) lbu     a5, 0(a5)
                2927 0x80003b32 M (0x000084be) c.mv    s1, a5
                2928 0x80003b34 M (0x02500793) li      a5, 37
                2929 0x80003b38 M (0xfcf49ce3) bne     s1, a5, pc - 40
                2930 0x80003b10 M (0x30048e63) beq     s1, zero, pc + 796
                2933 0x80003b14 M (0xfb442783) lw      a5, -76(s0)
                2934 0x80003b18 M (0x00000785) c.addi  a5, 1
                2936 0x80003b1a M (0xfaf42a23) sw      a5, -76(s0)
                2938 0x80003b1e M (0xfbc42783) lw      a5, -68(s0)
                2939 0x80003b22 M (0xfb842583) lw      a1, -72(s0)
                2939 0x80003b26 M (0x00008526) c.mv    a0, s1
                2940 0x80003b28 M (0x00009782) c.jalr  a5
                2940 0x80003794 M (0x00001101) c.addi  sp, -32
                2942 0x80003796 M (0x0000ce06) c.swsp  ra, 28(sp)
                2943 0x80003798 M (0x0000cc22) c.swsp  s0, 24(sp)
                2943 0x8000379a M (0x00001000) c.addi4spn s0, sp, 32
                2945 0x8000379c M (0xfea42623) sw      a0, -20(s0)
                2948 0x800037a0 M (0x08022783) lw      a5, 128(tp)
                2949 0x800037a4 M (0x00178693) addi    a3, a5, 1
                2951 0x800037a8 M (0x08d22023) sw      a3, 128(tp)
                2953 0x800037ac M (0xfec42703) lw      a4, -20(s0)
                2954 0x800037b0 M (0x0ff77713) andi    a4, a4, 255
                2955 0x800037b4 M (0x04020693) addi    a3, tp, 64
                2956 0x800037b8 M (0x000097b6) c.add   a5, a3
                2958 0x800037ba M (0x00e78023) sb      a4, 0(a5)
                2960 0x800037be M (0xfec42703) lw      a4, -20(s0)
                2960 0x800037c2 M (0x000047a9) c.li    a5, 10
                2961 0x800037c4 M (0x00f70863) beq     a4, a5, pc + 16
                2964 0x800037c8 M (0x08022703) lw      a4, 128(tp)
                2964 0x800037cc M (0x04000793) li      a5, 64
                2965 0x800037d0 M (0x00f71e63) bne     a4, a5, pc + 28
                2966 0x800037ec M (0x00004781) c.li    a5, 0
                2967 0x800037ee M (0x0000853e) c.mv    a0, a5
                2970 0x800037f0 M (0x000040f2) c.lwsp  ra, 28(sp)
                2971 0x800037f2 M (0x00004462) c.lwsp  s0, 24(sp)
                2971 0x800037f4 M (0x00006105) c.addi16sp sp, 32
                2972 0x800037f6 M (0x00008082) ret
                2974 0x80003b2a M (0xfb442783) lw      a5, -76(s0)
                2977 0x80003b2e M (0x0007c783) lbu     a5, 0(a5)
                2978 0x80003b32 M (0x000084be) c.mv    s1, a5
                2979 0x80003b34 M (0x02500793) li      a5, 37
                2980 0x80003b38 M (0xfcf49ce3) bne     s1, a5, pc - 40
                2981 0x80003b10 M (0x30048e63) beq     s1, zero, pc + 796
                2984 0x80003b14 M (0xfb442783) lw      a5, -76(s0)
                2985 0x80003b18 M (0x00000785) c.addi  a5, 1
                2987 0x80003b1a M (0xfaf42a23) sw      a5, -76(s0)
                2989 0x80003b1e M (0xfbc42783) lw      a5, -68(s0)
